종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
032960,동일기연,KOSDAQ,중견기업부,11950,-90,-0.75,12080,12110,11910,14917,179337700,47636559850,3986323
004890,동일산업,KOSPI,,43700,250,0.58,43400,43700,43050,1566,67545250,105981895500,2425215
002690,동일제강,KOSPI,,1758,1,0.06,1757,1801,1747,34101,60473450,35688032880,20300360
023790,동일철강,KOSDAQ,관리종목(소속부없음),939,9,0.97,930,940,921,10017,9301168,18510194313,19712667
005290,동진쎄미켐,KOSDAQ,우량기업부,42500,400,0.95,43000,43500,42450,397134,17011103800,2185115995000,51414494
025900,동화기업,KOSDAQ,중견기업부,18160,1250,7.39,16910,18720,16900,449040,8037215210,918025046400,50552040
000020,동화약품,KOSPI,,8300,-40,-0.48,8390,8430,8240,52875,437960020,231831201000,27931470
000150,두산,KOSPI,,199000,3500,1.79,195500,203500,193700,102703,20499012400,3288243165000,16523835
000157,두산2우B,KOSPI,,83000,-900,-1.07,85300,85900,82400,983,82284500,74122154000,893038
454910,두산로보틱스,KOSPI,,75400,1200,1.62,74900,75800,73600,354320,26556916500,4887426492000,64819980
241560,두산밥캣,KOSPI,,54300,-1200,-2.16,55400,55400,54000,224113,12190337700,5443529713800,100249166
034020,두산에너빌리티,KOSPI,,19120,-80,-0.42,19190,19400,18700,11131017,212174463520,12247529111520,640561146
000155,두산우,KOSPI,,82000,300,0.37,81200,82500,81000,7843,639380600,327709884000,3996462
131970,두산테스나,KOSDAQ,우량기업부,42300,-500,-1.17,43200,43650,42250,112156,4796342350,719377741800,17006566
336260,두산퓨얼셀,KOSPI,,22900,-650,-2.76,23250,23300,22400,930441,21204911950,1499806325400,65493726
33626K,두산퓨얼셀1우,KOSPI,,6870,-170,-2.41,7080,7080,6740,33928,232532630,91812054000,13364200
33626L,두산퓨얼셀2우B,KOSPI,,10950,-830,-7.05,11670,11780,10580,65446,725730380,32699985000,2986300
016740,두올,KOSPI,,3685,-50,-1.34,3735,3735,3655,89794,330793950,121850715800,33066680
073190,듀오백,KOSDAQ,중견기업부,2490,-80,-3.11,2595,2630,2480,91319,229585530,29800419600,11968040
176750,듀켐바이오,KONEX,일반기업부,8250,20,0.24,8300,8300,8150,10307,84397560,222958065000,27025220
030350,드래곤플라이,KOSDAQ,중견기업부,437,10,2.34,431,468,428,634033,281102751,30322981201,69388973
203650,드림시큐리티,KOSDAQ,우량기업부,3245,-15,-0.46,3275,3275,3225,101620,329365590,164215671730,50605754
223250,드림씨아이에스,KOSDAQ,벤처기업부,3270,-5,-0.15,3285,3305,3250,62073,202619820,77529345600,23709280
060570,드림어스컴퍼니,KOSDAQ,중견기업부,2695,-20,-0.74,2700,2715,2670,37176,99881990,203800139235,75621573
362990,드림인사이트,KOSDAQ,벤처기업부,2675,-95,-3.43,2755,2755,2650,102737,275540205,44116009050,16491966
192650,드림텍,KOSPI,,9260,-60,-0.64,9440,9440,9200,169249,1568273900,637758072120,68872362
217620,디딤이앤에프,KOSDAQ,관리종목(소속부없음),381,0,0.0,0,0,0,0,0,22001687010,57747210
016670,디모아,KOSDAQ,중견기업부,6440,-30,-0.46,6460,6470,6350,9909,63392860,21865519480,3395267
187870,디바이스이엔지,KOSDAQ,우량기업부,15750,-220,-1.38,15970,15970,15710,4107,64836740,110826591750,7036609
024090,디씨엠,KOSPI,,11120,0,0.0,11050,11180,11050,3453,38428280,126768000000,11400000
003160,디아이,KOSPI,,22200,1400,6.73,23350,25800,20800,16288078,384590200300,628260000000,28300000
092200,디아이씨,KOSPI,,5100,-60,-1.16,5160,5290,5080,247173,1267427040,198331701900,38888569
110990,디아이티,KOSDAQ,우량기업부,22200,-500,-2.2,23200,23350,21700,257701,5780451450,419580000000,18900000
263690,디알젬,KOSDAQ,우량기업부,9050,80,0.89,9070,9070,8970,2938,26482300,102496770500,11325610
214680,디알텍,KOSDAQ,우량기업부,3790,-40,-1.04,3825,4060,3755,4329834,16979579095,279425739320,73727108
347850,디앤디파마텍,KOSDAQ,기술성장기업부,31500,0,0.0,31650,32350,30900,105929,3344117950,330393703500,10488689
377190,디앤디플랫폼리츠,KOSPI,,3525,-30,-0.84,3555,3575,3505,24390,85940185,227010000000,64400000
263720,디앤씨미디어,KOSDAQ,우량기업부,26100,-1050,-3.87,27150,27400,26000,134913,3570131150,326888745300,12524473
376300,디어유,KOSDAQ,기술성장기업부,25350,-100,-0.39,25500,25700,25100,23903,607811100,601768592100,23738406
109740,디에스케이,KOSDAQ,벤처기업부,6020,50,0.84,5980,6050,5850,20027,119119640,154776547800,25710390
196490,디에이테크놀로지,KOSDAQ,관리종목(소속부없음),203,0,0.0,0,0,0,0,0,34390100080,169409360
066900,디에이피,KOSDAQ,우량기업부,2915,-10,-0.34,2925,2925,2870,11371,32955750,66300226245,22744503
127120,디엔에이링크,KOSDAQ,벤처기업부,2490,-80,-3.11,2555,2570,2435,72677,179443540,46529524440,18686556
092070,디엔에프,KOSDAQ,우량기업부,20450,200,0.99,20650,20950,20200,55419,1135418300,236644496100,11571858
039840,디오,KOSDAQ,우량기업부,19600,-60,-0.31,19700,19700,19380,35888,700618050,311282398000,15881755
013570,디와이,KOSPI,,5550,50,0.91,5580,5680,5510,116093,646309730,146073963150,26319633
219550,디와이디,KOSDAQ,중견기업부,708,-10,-1.39,720,723,682,649669,452317699,41610241116,58771527
310870,디와이씨,KOSDAQ,벤처기업부,1404,2,0.14,1403,1415,1389,40071,56072290,29044928484,20687271
210540,디와이파워,KOSPI,,13890,-160,-1.14,14020,14020,13660,57923,799698830,153369324120,11041708
104460,디와이피엔에프,KOSDAQ,중견기업부,19860,100,0.51,19990,19990,19710,20984,415993230,212772592500,10713625
079810,디이엔티,KOSDAQ,중견기업부,12060,310,2.64,11860,12380,11760,438123,5283851860,265658813640,22028094
113810,디젠스,KOSDAQ,중견기업부,1007,-5,-0.49,1011,1011,992,127611,127641231,32856447357,32628051
043360,디지아이,KOSDAQ,벤처기업부,2390,15,0.63,2370,2420,2330,23068,54753920,21510000000,9000000
197140,디지캡,KOSDAQ,벤처기업부,4170,-5,-0.12,4145,4250,4105,22631,93893905,54264852180,13013154
068930,디지털대성,KOSDAQ,우량기업부,7190,-70,-0.96,7260,7260,7180,16849,121424590,198985708980,27675342
033130,디지틀조선,KOSDAQ,중견기업부,1884,5,0.27,1886,1907,1872,101956,192208333,69925163028,37115267
105740,디케이락,KOSDAQ,우량기업부,10670,680,6.81,10100,10870,9440,5195882,53690203010,108369993710,10156513
263020,디케이앤디,KOSDAQ,벤처기업부,2905,25,0.87,2880,2915,2855,30250,87256565,43777859055,15069831
290550,디케이티,KOSDAQ,우량기업부,10970,-280,-2.49,11200,11200,10840,251850,2761817260,210084221150,19150795
066670,디티씨,KOSDAQ,우량기업부,4625,45,0.98,4560,4630,4550,19801,90851310,86450120750,18691918
187220,디티앤씨,KOSDAQ,벤처기업부,4080,10,0.25,4130,4130,3995,71449,288894915,47727925680,11698021
383930,디티앤씨알오,KOSDAQ,중견기업부,8750,-60,-0.68,8780,9060,8640,235057,2082376990,111741980000,12770512
163430,디피코,KONEX,일반기업부,4010,0,0.0,0,0,0,0,0,39416507530,9829553
131180,딜리,KOSDAQ,벤처기업부,1060,-16,-1.49,1076,1077,1050,57986,61776091,31111000000,29350000
315640,딥노이드,KOSDAQ,기술성장기업부,9140,300,3.39,8800,9880,8610,2267325,21285555830,204930389520,22421268
223310,딥마인드,KOSDAQ,중견기업부,2670,-275,-9.34,2905,2930,2635,419770,1145775180,60981131250,22839375
317120,라닉스,KOSDAQ,기술성장기업부,4450,-50,-1.11,4475,4500,4230,44962,197910230,42987000000,9660000
042510,라온시큐어,KOSDAQ,벤처기업부,2435,-45,-1.81,2500,2515,2435,192507,474103030,136422995885,56025871
232680,라온테크,KOSDAQ,기술성장기업부,7580,-150,-1.94,7730,7840,7500,60909,461771270,95009493720,12534234
418420,라온텍,KOSDAQ,기술성장기업부,5640,-100,-1.74,5710,5770,5630,62610,355587710,169811562120,30108433
300120,라온피플,KOSDAQ,벤처기업부,6330,-90,-1.4,6420,6450,6250,69446,437764090,132043875960,20860012
171120,라이온켐텍,KOSDAQ,중견기업부,2745,-50,-1.79,2795,2840,2735,139219,385079735,98550331200,35901760
388790,라이콤,KOSDAQ,벤처기업부,2685,-45,-1.65,2670,2800,2650,581959,1587337195,80318902050,29913930
347700,라이프시맨틱스,KOSDAQ,기술성장기업부,1776,-5,-0.28,1784,1789,1775,34402,61295208,29591742192,16662017
214260,라파스,KOSDAQ,기술성장기업부,12300,-200,-1.6,12450,12500,11800,74416,896635710,106615366800,8667916
403360,라피치,KONEX,일반기업부,14400,800,5.88,13990,14490,13990,1967,27536980,49672137600,3449454
115390,락앤락,KOSPI,,8720,20,0.23,8690,8730,8690,31128,271087360,377806303920,43326411
200350,래몽래인,KOSDAQ,기술성장기업부,12500,-130,-1.03,12500,12720,12440,67627,847794620,122851912500,9828153
171010,램테크놀러지,KOSDAQ,벤처기업부,4845,-10,-0.21,4875,5000,4795,67494,326257150,68818651320,14204056
084650,랩지노믹스,KOSDAQ,우량기업부,2440,-60,-2.4,2505,2525,2435,626551,1536777300,181145575600,74239990
217500,러셀,KOSDAQ,벤처기업부,2705,10,0.37,2690,2705,2655,36559,97967140,86051460000,31812000
092590,럭스피아,KONEX,일반기업부,900,14,1.58,989,989,900,17,16724,6561988200,7291098
038390,레드캡투어,KOSDAQ,우량기업부,16500,80,0.49,16590,16590,16310,4515,74054750,141726420000,8589480
294140,레몬,KOSDAQ,중견기업부,2740,20,0.74,2720,2805,2640,54334,148332715,57540000000,21000000
443250,레뷰코퍼레이션,KOSDAQ,벤처기업부,11200,-340,-2.95,11670,11670,11050,83079,934306940,125209123200,11179386
228670,레이,KOSDAQ,중견기업부,10580,-90,-0.84,10680,10730,10390,136312,1438879810,163274400540,15432363
228850,레이언스,KOSDAQ,우량기업부,8200,0,0.0,8200,8280,8160,2845,23296610,136046314800,16591014
412350,레이저쎌,KOSDAQ,기술성장기업부,10400,-200,-1.89,11000,11130,10280,427014,4561379560,90760508800,8726972
199550,레이저옵텍,KOSDAQ,벤처기업부,9530,110,1.17,9410,9550,9200,105509,987003700,109717298490,11512833
281740,레이크머티리얼즈,KOSDAQ,우량기업부,20750,1070,5.44,19560,21550,19420,1685703,35306815410,1363908871000,65730548
277810,레인보우로보틱스,KOSDAQ,기술성장기업부,161400,-800,-0.49,164400,164400,161000,74858,12116588700,3131137081200,19399858
215100,로보로보,KOSDAQ,벤처기업부,5100,-190,-3.59,5360,5450,5050,572168,2946739380,103777115400,20348454
090360,로보스타,KOSDAQ,중견기업부,29950,0,0.0,30050,30200,29750,41252,1232936150,292012500000,9750000
238500,로보쓰리에이아이,KONEX,일반기업부,525,-15,-2.78,550,550,520,103899,54466326,19988581200,38073488
108490,로보티즈,KOSDAQ,기술성장기업부,22400,0,0.0,22400,22600,22250,39457,883367700,292211763200,13045168
900260,로스웰,KOSDAQ,외국기업(소속부없음),861,-8,-0.92,887,887,831,136991,116745350,31022938968,36031288
223220,로지스몬,KONEX,일반기업부,696,8,1.16,585,696,585,20,12255,32051618496,46051176
067730,로지시스,KOSDAQ,중견기업부,3295,-5,-0.15,3275,3310,3275,10612,34962955,31875572990,9673922
071280,로체시스템즈,KOSDAQ,우량기업부,12090,150,1.26,11910,12200,11910,173280,2073520430,184935930270,15296603
032350,롯데관광개발,KOSPI,,9980,140,1.42,10040,10190,9860,926340,9259458660,760334972620,76185869
089860,롯데렌탈,KOSPI,,28100,50,0.18,28200,28200,27900,24172,678169250,1029417170300,36634063
330590,롯데리츠,KOSPI,,3385,50,1.5,3335,3415,3335,250185,848104630,822449672340,242968884
000400,롯데손해보험,KOSPI,,3190,25,0.79,3165,3320,3165,537034,1735055195,989972860800,310336320
023530,롯데쇼핑,KOSPI,,64600,-400,-0.62,65200,65400,64500,70827,4591317100,1827453573000,28288755
020150,롯데에너지머티리얼즈,KOSPI,,49950,750,1.52,49650,51100,48700,471104,23614486400,2303236208250,46110835
280360,롯데웰푸드,KOSPI,,158900,2000,1.27,157700,162300,157100,34844,5548737800,1499153808600,9434574
286940,롯데이노베이트,KOSPI,,27600,50,0.18,27600,27900,27300,66185,1823420450,417570529200,15129367
004000,롯데정밀화학,KOSPI,,47500,-300,-0.63,48000,48000,47000,30364,1441366950,1225500000000,25800000
004990,롯데지주,KOSPI,,25400,0,0.0,25400,25550,25300,113972,2894840950,2664694619800,104909237
00499K,롯데지주우,KOSPI,,35300,250,0.71,35300,35300,34950,98,3436600,28437785900,805603
005300,롯데칠성,KOSPI,,128900,-400,-0.31,129300,129300,128100,7283,936609700,1196048147600,9278884
005305,롯데칠성우,KOSPI,,67600,200,0.3,67400,67700,67400,526,35541700,52410956000,775310
011170,롯데케미칼,KOSPI,,114200,3100,2.79,111300,115500,110200,92257,10527512700,4884952849800,42775419
071840,롯데하이마트,KOSPI,,9420,10,0.11,9340,9490,9280,9502,88987230,222384647040,23607712
328130,루닛,KOSDAQ,기술성장기업부,53900,-600,-1.1,53900,54300,52500,194798,10418697000,1553970957000,28830630
038060,루멘스,KOSDAQ,중견기업부,1259,-11,-0.87,1270,1280,1258,139566,176284678,60561763871,48103069
162120,루켄테크놀러지스,KONEX,일반기업부,4770,60,1.27,4750,4895,4700,18158,86316720,52421994720,10989936
253610,루트락,KONEX,일반기업부,1200,-32,-2.6,1410,1410,1200,572,686610,12125166000,10104305
060240,룽투코리아,KOSDAQ,중견기업부,1437,-41,-2.77,1461,1502,1427,53476,77947289,44742896151,31136323
141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,67300,-500,-0.74,68400,68700,65900,367096,24615742500,2460982520400,36567348
058470,리노공업,KOSDAQ GLOBAL,우량기업부,265500,-2000,-0.75,270500,271000,261500,118338,31351782500,4046849235000,15242370
016100,리더스코스메틱,KOSDAQ,중견기업부,3040,-190,-5.88,3240,3240,3000,72201,223329675,58066717760,19100894
012700,리드코프,KOSDAQ,우량기업부,5180,-30,-0.58,5240,5240,5160,30435,157519420,136990979300,26446135
302550,리메드,KOSDAQ,기술성장기업부,3490,110,3.25,3380,3490,3290,73282,247124165,106926899200,30638080
073570,리튬포어스,KOSDAQ,중견기업부,4690,320,7.32,4395,5250,4395,5068167,24886090440,168703605420,35970918
377450,리파인,KOSDAQ,중견기업부,11270,10,0.09,11260,11580,11200,40226,456122970,195309100000,17330000
277070,린드먼아시아,KOSDAQ,중견기업부,6770,-160,-2.31,6930,7070,6680,63781,435570320,92694840000,13692000
042500,링네트,KOSDAQ,우량기업부,5800,-80,-1.36,5860,5920,5700,189291,1099880240,110606777200,19070134
193250,링크드,KOSDAQ,중견기업부,675,-15,-2.17,672,705,635,90444,60704895,42743279475,63323377
219420,링크제니시스,KOSDAQ,기술성장기업부,7090,-60,-0.84,7350,7350,7090,62392,446529530,81318804630,11469507
439090,마녀공장,KOSDAQ,중견기업부,23300,350,1.53,23050,23550,22100,874085,19970253650,381613458000,16378260
027740,마니커,KOSPI,,1170,-10,-0.85,1175,1192,1167,155717,182554443,74308136760,63511228
195500,마니커에프앤지,KOSDAQ,중견기업부,3420,-35,-1.01,3475,3510,3400,120672,415853320,54473760000,15928000
357430,마스턴프리미어리츠,KOSPI,,2875,-20,-0.69,2895,2895,2875,32919,94822635,76417500000,26580000
377480,마음AI,KOSDAQ,기술성장기업부,19590,400,2.08,19360,19630,19190,30218,586450760,121014932970,6177383
305090,마이크로디지탈,KOSDAQ,기술성장기업부,7690,-130,-1.66,7920,7930,7500,110372,838271570,120245946160,15636664
448780,마이크로엔엑스,KONEX,일반기업부,2315,-20,-0.86,2315,2315,2315,1,2315,6198829200,2677680
098120,마이크로컨텍솔,KOSDAQ,중견기업부,9030,230,2.61,8900,9100,8780,78360,701254980,75064276980,8312766
424980,마이크로투나노,KOSDAQ,기술성장기업부,13490,140,1.05,13450,14030,13360,118315,1620530470,79845826100,5918890
038290,마크로젠,KOSDAQ,중견기업부,20500,-150,-0.73,20900,21050,20200,33172,682993700,222248700000,10841400
001080,만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000
267980,매일유업,KOSDAQ GLOBAL,우량기업부,42100,-400,-0.94,42100,43500,41750,9615,404429000,330217159800,7843638
005990,매일홀딩스,KOSDAQ,우량기업부,8300,80,0.97,8240,8300,8170,5834,48120990,113861923200,13718304
093520,매커스,KOSDAQ,우량기업부,11970,-90,-0.75,12190,12460,11960,205059,2498656430,193472211240,16163092
377030,맥스트,KOSDAQ,기술성장기업부,4615,35,0.76,4590,4630,4535,36664,167836240,90319620430,19570882
088980,맥쿼리인프라,KOSPI,,12630,0,0.0,12640,12660,12620,659999,8338532810,5503918513650,435781355
094800,맵스리얼티1,KOSPI,,4255,-5,-0.12,4275,4295,4250,22366,95234500,395010078405,92834331
179720,머니무브,KONEX,일반기업부,7200,-800,-10.0,8200,8200,7200,30,231000,14825138400,2059047
100590,머큐리,KOSDAQ,우량기업부,4705,10,0.21,4695,4725,4680,22803,106990560,74480258215,15830023
067280,멀티캠퍼스,KOSDAQ,우량기업부,33750,-100,-0.3,33850,33850,33500,3491,117433200,200028791250,5926779
072870,메가스터디,KOSDAQ,우량기업부,11400,0,0.0,11400,11460,11350,2586,29408340,135898932600,11920959
215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,58300,0,0.0,57600,59000,57500,35754,2080951600,677788629100,11625877
133750,메가엠디,KOSDAQ,중견기업부,2420,-45,-1.83,2460,2595,2410,611929,1512280485,56645126340,23407077
446540,메가터치,KOSDAQ,중견기업부,5310,30,0.57,5300,5470,5300,133560,719383390,110294010000,20771000
235980,메드팩토,KOSDAQ,기술성장기업부,9290,-10,-0.11,9300,9500,8940,270815,2487014980,311964656550,33580695
200580,메디쎄이,KONEX,일반기업부,10840,-100,-0.91,10860,10890,10840,43,466560,40390696360,3726079
041920,메디아나,KOSDAQ,우량기업부,6280,-10,-0.16,6290,6340,6170,70327,438453090,116796840440,18598223
233250,메디안디노스틱,KONEX,일반기업부,11470,-30,-0.26,0,0,0,0,0,20032744980,1746534
014100,메디앙스,KOSDAQ,중견기업부,3130,-70,-2.19,3140,3190,3090,58307,182181015,36934000000,11800000
236340,메디젠휴먼케어,KONEX,일반기업부,5380,190,3.66,5200,5400,5010,524,2631460,16218800860,3014647
054180,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),547,-4,-0.73,551,563,547,85869,47466724,31261688896,57151168
086900,메디톡스,KOSDAQ,우량기업부,140600,2400,1.74,139500,144300,138500,61261,8680173200,1026168678200,7298497
078160,메디포스트,KOSDAQ,벤처기업부,6720,-30,-0.44,6750,6830,6650,41677,279156100,229943515200,34217785
138040,메리츠금융지주,KOSPI,,75500,400,0.53,75100,75800,73900,368455,27565702100,14399368607000,190720114
408920,메쎄이상,KOSDAQ,벤처기업부,2405,5,0.21,2380,2410,2375,13570,32438370,103974054275,43232455
021880,메이슨캐피탈,KOSDAQ,중견기업부,370,0,0.0,373,373,364,170469,62665884,56308230960,152184408
140410,메지온,KOSDAQ,중견기업부,39850,200,0.5,39500,40200,39350,103513,4129447650,1185721885950,29754627
241770,메카로,KOSDAQ,벤처기업부,9660,-130,-1.33,9900,9900,9590,14106,136176540,98460902400,10192640
090370,메타랩스,KOSPI,,1832,-57,-3.02,1889,1898,1832,17031,31738815,45625390248,24904689
059210,메타바이오메드,KOSDAQ,우량기업부,4610,-150,-3.15,4820,4820,4605,494125,2312659325,110005438110,23862351
058110,멕아이씨에스,KOSDAQ,기술성장기업부,2435,-25,-1.02,2450,2450,2380,87048,209789800,39083040550,16050530
017180,명문제약,KOSPI,,2050,-5,-0.24,2055,2065,2045,13890,28474660,69604580700,33953454
009900,명신산업,KOSPI,,14500,80,0.55,14420,14680,14420,77141,1120534110,760816928500,52470133
012690,모나리자,KOSPI,,4180,-930,-18.2,5640,5930,4050,20821534,104740655320,152867845900,36571255
005360,모나미,KOSPI,,2880,10,0.35,2880,2950,2855,160884,464612305,54424244160,18897307
434480,모니터랩,KOSDAQ,기술성장기업부,5550,80,1.46,5460,5570,5300,66793,366502440,68005815000,12253300
080420,모다이노칩,KOSDAQ,중견기업부,2150,5,0.23,2170,2205,2145,4652,10133960,171401487300,79721622
417970,모델솔루션,KOSDAQ,중견기업부,14250,-150,-1.04,14360,14500,14250,7292,104480610,91152975000,6396700
080160,모두투어,KOSDAQ,우량기업부,15330,-170,-1.1,15470,15610,15310,121921,1880268970,289737000000,18900000
087260,모바일어플라이언스,KOSDAQ,벤처기업부,2705,-80,-2.87,2755,2775,2700,374821,1019828075,88055489005,32552861
101330,모베이스,KOSDAQ,우량기업부,3760,-25,-0.66,3810,3810,3755,124926,472031670,87032829040,23147029
012860,모베이스전자,KOSDAQ,우량기업부,1920,3,0.16,1916,1942,1898,308482,592117908,140608237440,73233457
363260,모비데이즈,KOSDAQ,벤처기업부,2430,-10,-0.41,2460,2500,2410,184972,450553675,78157958670,32163769
348030,모비릭스,KOSDAQ,우량기업부,7160,-160,-2.19,7400,7400,7150,24770,178155450,68763208000,9603800
250060,모비스,KOSDAQ,기술성장기업부,3590,-70,-1.91,3660,3690,3540,662756,2387314735,115495017260,32171314
288980,모아데이타,KOSDAQ,기술성장기업부,2245,-25,-1.1,2260,2275,2225,287457,646765315,77579481690,34556562
142760,모아라이프플러스,KOSDAQ,기술성장기업부,2235,30,1.36,2205,2260,2140,86990,190362770,84337302585,37734811
033200,모아텍,KOSDAQ,중견기업부,4490,-150,-3.23,4730,4730,4480,4319,19512690,64347020650,14331185
333050,모코엠시스,KOSDAQ,벤처기업부,1416,7,0.5,1410,1420,1380,58142,81317657,34345724280,24255455
009680,모토닉,KOSPI,,8570,-40,-0.46,8630,8640,8510,22600,193221410,282810000000,33000000
118990,모트렉스,KOSDAQ,우량기업부,13510,400,3.05,13120,13550,13120,189629,2541154440,335885484900,24861990
006920,모헨즈,KOSDAQ,벤처기업부,3490,70,2.05,3420,3565,3375,117902,409307990,38110800000,10920000
009580,무림P&P,KOSPI,,3110,-20,-0.64,3110,3140,3110,39861,124496770,193965487640,62368324
001810,무림SP,KOSDAQ,중견기업부,1796,10,0.56,1773,1800,1758,28659,50854289,39758950000,22137500
009200,무림페이퍼,KOSPI,,2225,15,0.68,2200,2235,2200,135812,300755075,92580714750,41609310
322970,무진메디,KONEX,일반기업부,2035,-90,-4.24,2185,2185,2020,3625,7475900,20455775230,10051978
033920,무학,KOSPI,,5430,0,0.0,5450,5460,5400,12510,68009260,154755000000,28500000
008420,문배철강,KOSPI,,3000,60,2.04,2920,3140,2905,711087,2162041705,61510515000,20503505
279600,미디어젠,KOSDAQ,기술성장기업부,13110,-50,-0.38,13160,13310,13010,9682,127089060,61417478910,4684781
095500,미래나노텍,KOSDAQ,우량기업부,14540,270,1.89,14160,15110,14030,639994,9410761040,450885385460,31009999
254490,미래반도체,KOSDAQ,중견기업부,16950,370,2.23,16750,17470,16750,71101,1217882180,244724100000,14438000
025560,미래산업,KOSPI,,2095,30,1.45,2060,2170,2050,400155,848327800,63750368150,30429770
218150,미래생명자원,KOSDAQ,벤처기업부,5100,-70,-1.35,5130,5170,5060,223608,1140746220,104120590200,20415802
007120,미래아이앤지,KOSPI,,1071,-9,-0.83,1060,1090,1057,54744,58593853,29863318464,27883584
396690,미래에셋글로벌리츠,KOSPI,,3150,-25,-0.79,3145,3175,3120,79410,250301930,124758711000,39605940
442900,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9630,-20,-0.21,9650,9650,9600,33269,319720830,73958400000,7680000
357250,미래에셋맵스리츠,KOSPI,,3135,10,0.32,3110,3150,3110,29770,93307365,78359654175,24995105
100790,미래에셋벤처투자,KOSDAQ,우량기업부,5590,-20,-0.36,5610,5630,5490,72508,401149910,296966704060,53124634
412930,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),2460,55,2.29,2395,2475,2375,53615,130268715,15192960000,6176000
446190,미래에셋비전스팩2호,KOSDAQ,SPAC(소속부없음),2195,15,0.69,2170,2195,2170,2706,5918205,10865250000,4950000
448830,미래에셋비전스팩3호,KOSDAQ,SPAC(소속부없음),2170,-10,-0.46,2180,2180,2150,55185,119381090,10676400000,4920000
477380,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2025,-10,-0.49,2050,2050,2025,521513,1058332725,16402500000,8100000
085620,미래에셋생명,KOSPI,,5250,10,0.19,5190,5340,5190,46935,248085670,929334992250,177016189
006800,미래에셋증권,KOSPI,,7100,0,0.0,7140,7190,7080,257756,1839267030,4226746496800,595316408
00680K,미래에셋증권2우B,KOSPI,,3540,-10,-0.28,3530,3560,3530,98240,347600365,495600000000,140000000
006805,미래에셋증권우,KOSPI,,3890,-5,-0.13,3900,3910,3855,68688,266198210,54754667500,14075750
208890,미래엔에듀파트너,KONEX,일반기업부,1199,0,0.0,0,0,0,0,0,4802618480,4005520
049950,미래컴퍼니,KOSDAQ,우량기업부,26300,-50,-0.19,26450,26850,26200,32558,863171000,231910349200,8817884
207760,미스터블루,KOSDAQ,중견기업부,2640,-15,-0.56,2655,2685,2585,3128265,8491751345,219231072720,83042073
002840,미원상사,KOSPI,,201500,2400,1.21,199100,202500,198700,1263,252670500,957125000000,4750000
268280,미원에스씨,KOSPI,,153400,-3100,-1.98,155500,156500,153100,321,49489300,767000000000,5000000
107590,미원홀딩스,KOSPI,,92200,200,0.22,92000,92400,91500,364,33406000,213904000000,2320000
134380,미원화학,KOSPI,,79500,-500,-0.63,79600,80000,79500,1420,112891600,174841806000,2199268
351020,미쥬,KONEX,일반기업부,6200,0,0.0,6200,6200,6200,3,18600,12865000000,2075000
003650,미창석유,KOSPI,,80100,-400,-0.5,80500,81000,79000,1997,159363600,139347727200,1739672
059090,미코,KOSDAQ,중견기업부,15520,-480,-3.0,16140,16340,15450,675590,10649844470,518628394560,33416778
214610,미코바이오메드,KOSDAQ,기술성장기업부,1390,7,0.51,1395,1398,1363,157122,217068395,60560833550,43568945
201490,미투온,KOSDAQ,우량기업부,2510,0,0.0,2485,2520,2480,89301,222847175,78457002700,31257770
452200,민테크,KOSDAQ,기술성장기업부,8510,60,0.71,8350,9180,8350,895977,7805799950,186754503000,21945300
418470,밀리의서재,KOSDAQ,벤처기업부,19400,-50,-0.26,19300,19600,19170,50595,979538480,164886206600,8499289
206640,바디텍메드,KOSDAQ,우량기업부,17500,-230,-1.3,17880,17880,17480,86101,1522048870,411014800000,23486560
018700,바른손,KOSDAQ,중견기업부,1404,9,0.65,1397,1410,1389,63816,89168564,49308138828,35119757
035620,바른손이앤에이,KOSDAQ,중견기업부,545,6,1.11,539,545,537,73585,39841885,40569622875,74439675
354390,바스칸바이오제약,KONEX,일반기업부,6320,-80,-1.25,6400,6400,6000,716,4363540,44355321040,7018247
053030,바이넥스,KOSDAQ,우량기업부,14340,940,7.01,13620,14440,13330,962486,13498721790,455453428320,31761048
301300,바이브컴퍼니,KOSDAQ,기술성장기업부,6120,0,0.0,6060,6160,6050,34484,209469590,75744314640,12376522
377740,바이오노트,KOSPI,,4145,25,0.61,4190,4190,4105,49859,206379590,423022318960,102056048
064550,바이오니아,KOSDAQ,우량기업부,30400,-100,-0.33,30600,30650,29600,151045,4542254400,784632846400,25810291
314930,바이오다인,KOSDAQ,기술성장기업부,11320,1700,17.67,9600,11400,9480,1264086,13642285240,336929645960,29764103
208710,바이오로그디바이스,KOSDAQ,벤처기업부,669,-5,-0.74,678,678,664,48709,32518648,41879623446,62600334
086820,바이오솔루션,KOSDAQ,기술성장기업부,17140,-360,-2.06,17400,17470,17070,16408,281998430,139578321640,8143426
038460,바이오스마트,KOSDAQ,우량기업부,4845,-325,-6.29,5170,5170,4775,1259587,6220411225,114446622930,23621594
